0,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways 
0,I miss Rockys posts unhappy  
0,Hey Tony
0, oh no unhappy  Could you please tell me a little more about your issue? Im following if youd prefer to DM. Amanda
0,i love mason and miss mason unhappy 
0,Cold as a mother crusher right now. Nearing the end of April. sad 
0,we don%27t talk anymore like we used to do unhappy 
0,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways 
0,miss biking unhappy 
0,I miss Big brother unhappy 
0,6 days in camp haiss miss you a lot unhappy 
0,It's raining so hard unhappy 
0,Am bored and kandowiandg I have ando plaands for today is makiandg me eveand more bored unhappy 
0,oh my god not laurie penny unhappy 
0,can you say Hi Mekisha? unhappy 
0,I should never draw again unhappy 
0,Cleantha 
0,Visual Studio Installation - 89% .. BSOD comes suddenly unhappy 
0,i want to make waffles unhappy 
0,So sad unhappy  
0,crying  muh feels
0,Look like somethings i will ignore xD Kart Racing when? unhappy 
0,did ate jenna just blocked me or what? unhappy 
0,My bed is so comfortable I don't want to get up unhappy 
0,Is that store still in use? If so
0, I sincerely hope not too many priceless antiques were destroyed. Reg 
0,Astaga unhappy  /? 
0,I want a puppy now unhappy 
0,have to work unhappy  but i'll see you tomorrow!! 
0,happy weed day without them is not the same anymore unhappy 
0,my favourite lipstick hilang crying 
0,Time just flies
0, can't believe he will be year for next year unhappy  We're becoming old HAHAHAH :v
0,The new Twitter reply view has me confused... like do I capitalise my replies to people or not? unhappy 
0,Whaddup. Me too crying 
0,unhappy  every time laughing my ass off
0,who's selling an army bomb ver 2??? meet up on sad 
0,Yeesh unhappy  It's fairly warm here.
0,easter has flown unhappy  I'm not ready to give up home luxuries like branded cereal
0,Ohnoo unhappy  unhappy  hope it recuperates sooner!!
0,Her back unhappy  
0,give me a chance in west server unhappy 
0,but you were going to do it yesterday unhappy 
0,I agree. My issue would be that it all has to be paid for somehow. I just can't see the numbers adding up. sad 
0,I want to drink with cigarettes unhappy 
0,Oh mince unhappy 
0,The manifesto
0, Nick? Might he deliver WHEN the time demands it. Story of his life - 
0,It's okay I've accepted you the way you are unhappy 
0,why do people abuse animals unhappy  they're so loyal
0,i'm actually crying while typing this tweet i just can't take it anymore.. not applicablehulog not applicable knock out d unhappy 
0,imagine if he wins next time too unhappy  unhappy 
0,Same unhappy 
0,I need Cue something that would make me smile....I'll be waiting...:( 
0,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways 
0,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways 
0,these nosebleeds are getting outta hands unhappy 
0,I am perfectly happy being single .. Until I see a happy couple :(KISSES TheFashionIcon
0,Dude I just want more sleep unhappy 
0,Feel so fucking shit today unhappy 
0,wont be able to stream tonight i'm sorry guys unhappy 
0,I face swapped a cat with a dog and it's really upsetting unhappy  
0,your system does not recognize spaces in last names so for 2nd time unable to check in  forced to wait in unnecessary lines unhappy 
0,still waiting unhappy 
0,#NAME?
0, rocks. next question - where is my astro unhappy  ? 
0,It was not your fault
0, but the customs of Argentina that fill you with paperwork unhappy 
0,i tried fixing my choristers dress hem that came undone by taping it with fabric tape but i put it on wrong and its even more ruined unhappy 
0,Small fishie died unhappy 
0,It's too nice outside to be stuck in school all day unhappy 
0,EDM pleaseeeeeeeee   unhappy 
0,oh my god unhappy  next time mishutuuu
0,Can you say Hi julia ??pleasee crying  
0,Bby unhappy  your emotion  
0,I seriously thought that Coldplay was going to be band like Depeche Mode or U2
0, just kept going unhappy  
0,poor baby unhappy  I hate people 
0,unhappy  i have to be strong today jfjfjkf
0,I NEED A UNICORN FRAPPUCCINO STAT. I JUST FOUND OUT THEY ARE LIMITED TIMEE! unhappy  How much longer?
0,Her back unhappy  
0,unhappy  sorry to hear this.....
0,I won't. if i do it's probably for phil but he hasn't seen me yet unhappy 
0,Yuri was here and i didn't know it unhappy  the second snsd i missed 
0,why are your campervan tickets so expensive? unhappy 
0,Canberra is a land-locked capital. unhappy  
0,how much? i cant seem to deathmatch you unhappy 
0,.agata baby unhappy  it broke in the mail. but i read your letter  can't thank you enough. you are the best 
0,same unhappy 
0,she is! HAHA but I wanted to look like v unhappy 
0,unhappy  they look dead
0,Puta I know sorry isn't enough pero sorry padin unhappy 
0,mannn
0, i want to go to an m's game unhappy 
0,unhappy   feeling bored
0,I wish i could sleep early unhappy 
0,I just hope I start getting the 1GB data per day from tonight!! unhappy 
0,Koalas are dying of thirst  and it's all because of us unhappy  
0,i want to see you happy sad 
0,I just told them to bugger off and hung up! They waned access to my pc. If they phoned someone like my Gran 
0,my braces hurt unhappy 
0,Ohh welcome to CLXSSlC chanyeol oppa! Or should I call you with richard? Kalau jadi sayang gimana? unhappy 
0,we don%27t talk anymore like we used to do unhappy 
0,Claaaaaaaaaaaaasse ! 
0,What a pity! unhappy  Those were beautiful! But thank you for your answer!
0,Sciatica. What a monumental pain in the arse. unhappy 
0,This escalated quickly
0, I'm aborting mission now have a nice day though x 
0,#NAME?
0, rocks. next question - where is my astro unhappy  ?
0,Her back unhappy  
0,No stream tonight! Throat is killing me. unhappy 
0,Me too...I won't miss the HGVs going past our house though. It was a nice looking building - had initiall 
0,Don't say that unhappy 
0,Summer's not in our school's vocabulary unhappy  We need air. Please tell 
0,Bae's not here unhappy 
0,Wanna get a haircut but i don%27t know a good place unhappy 
0,it feels kind of empty w/o youngjae at the venue.. unhappy 
0,Her back unhappy  
0,Yeah 
0, i think that's going to be true 
0, he can't leave us unhappy 
0,Yesterday felt like friday unhappy 
0, [PLEASE RT] he'll buy me a blinking taehyung headband
0, if i get 900 retweets and 900 likes. help me :(un
0,yes instant message sad crying 
0,I face swapped a cat with a dog and it's really upsetting unhappy  
0,Nice! Some really nice stuff there! Mostly black dresses which i won't get away with for a June wedding though unhappy 
0,I miss you unhappy 
0,Beyond sad unhappy 
0,Goodnight princess
0, I love you  have fun with your friends 
0,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways 
0,Something is really wrong. I should be spending my days naked on a beach in the hot sunshine. Not working in the cold in King's Lynn sad 
0,Punishment time for JB's team! unhappy  
0,Aw goodnight angel! I love you lots and I hope you're going to have the best tiame and a lot of fun!! Wonho's already am
0,Not really an amount just loads of sections unhappy  I'll ride up to to netherton now meet me at Darby end ?
0,Q2 I'm not an MH healthcare professional. As much as I want to help I'm scared to death I might make the situation 
0,Got a msg! Oops not you unhappy 
0,Just chillin~ it's a bit quiet tonight on my tough luck unhappy  what about you??
0, I bet The media's one-sided view of Tim Tams surprisingly was the alt-right roar extreme droll Fad unhappy 
0,my hair is not as crisp unhappy 
0,a couple more unhappy  
0,what the fuck don%27t unhappy 
0,Going to CA in July
0, our reunion is in August unhappy 
0,The road and traffic signs section of theory revision is such a myth unhappy 
0,unhappy  We're sorry your pizza arrived with mushrooms despite your request. Could you please get in touch vi 
0,you're a kabute unhappy 
0,last to  things i've bought from you no sweets unhappy 
0,Wish I could stay in bed all day and listen to the rain sad 
0,I don't want to tell fellow Comm students because i don't want them to think I'm some kind of suck-up... unhappy 
0,When will you notice me? unhappy 
0,GO AWAY unhappy  
0,ally unhappy  I can't make a poem about being cute 
0,ehh i cant DM you unhappy 
0,to  beautiful ladies and so full of fun and body confidence. .. then on the s 
0,why is italian easier than spanish unhappy 
0,i find it so difficult to says no to him unhappy  
0,It's only been 3 days and to  nights since mama went back to the province but I already miss her unhappy 
0,i want to cry unhappy 
0,I love got7 but god i am bored unhappy 
0,i can't continue this right now because the lighting is shitty as f i swear sorry sad 
0,Let's have dinneeeer please unhappy 
0,I lost one import quizzz unhappy 
0,i want to be mutuals with you so bad unhappy 
0,Keep looking for the things I bought yesterday in my dream unhappy 
0,it hurts me to see him so sad unhappy  you don't understand i have to do this. if i don't kill you
0, he'll kil 
0,i hate park jisung so much sad 
0,When your online crush comes to the meet-up without their Snapchat filter unhappy  
0,I hate when my mom ask so you going or no? Bc then I want to stay home but i missed too much school already unhappy 
0,HAPPY BIRTHDAY KATRIKA  I miss you though unhappy  miss having you in our group and all haih  anyway
0, have a blast okay. love you!
0,I miss my dogs too unhappy 
0,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways 
0,DIGITAL MONSTERS WANT TO WORK WITH BLACKPINK MAKE IT HAPPEN PLS unhappy  
0,This is so me though 
0,i miss my boys unhappy  i have started working with my own local boys but they are very nervous college friends
0,we were classmates for alvarez but i don't really see you around school anymore unhappy 
0,ugh i miss my baby crying 
0,if anyone needs me I'll be on my vent unhappy 
0,why is it so hard for you to notice me? Haay unhappy 
0,i cant deathmatch you piss off unhappy 
0,When are you going to notice yous? unhappy 
0,And I miss my bedroom too unhappy 
0,please take all the rest you needwe love you so so much :(i hope you feel better soon sunshine! 
0,oh
0, same unhappy 
0,I miss my baby unhappy  
0,it's only been a few days since their promotion ended but i'm already missing her so much unhappy  
0,i miss them unhappy 
0,i miss jihoon sad 
0,My only one cat yang manja sangat and now someone has took him unhappy  
0,Not tired and there's nothing to do great combo unhappy 
0,And this tweet made me cry!! crying 
0,back to coconut hair unhappy 
0,Please return the jacket unhappy  
0,who would you call when you are roused in midnightreminds me of the time(s) they were roommates unhappy  unhappy  unhappy YOU SUCK
0,I feel so bad
0, and all the mobbing in Australia
0, I just hope everything goes right from now on unhappy 
0,it's only been a few days since their promotion ended but i'm already missing her so much unhappy  
0,hungry unhappy  but no time to buy food
0,How can I set an alarm for 9am and snooze it until 12 unhappy 
0,Sad story unhappy  
0,Koalas are dying of thirst  and it's all because of us unhappy  
0,Hey screenshot sainyo  . Hmm tumagal sana us . Stay what uu are . Im always here fr uu no matter what  . Luv uu so mats 
0,Looks awesome Annette
0, but I can't make it unhappy  Thanks for the heads up though. Please take photos!
0, narank 1 ako bcos of yoyou. can you please congratyoulate me even if its already late? unhappy  
0,it can't be over unhappy 
0,RELATABLE unhappy 
0,how about me unhappy 
0,Offline  unhappy 
0,heeeeey notice me unhappy 
0,i want to hang out with them unhappy 
0,he was talking with the girl behind jin unhappy 
0,I need cheering up
0, my dog who my family have had for 18 years is being put down tomorrow unhappy 
0,Molly  1. I wish I could have her hair unhappy  2. Cutest Michael girl  milly on the phone 3. HAIIIIIIR  and your lips 4. Friend5. Yes6. -
0,even me unhappy  *hugs*
0,I'm a building a LLVM backend so
0, I really need to build it unhappy 
0,I can't access my school emails from any web browser unhappy  Yet I have so much homework for all my subjects on there
0,oh sad unhappy  goodluck!
0,Ouch Elena Eremina's foot slip
0, that fall was a mess unhappy 
0,donny unhappy  
0,you're so rude unhappy  
0,oh my god same! we should attend on some lessons together sometime just kidding HAHAH 
0,Every time Meredith has flashbacks of Derek Shepherd I can't hold back the tears unhappy 
0,Whew! Can't asses myself unhappy 
0,But I no have round ass crying  
0,unhappy  i saw somebody said his hair fell out and bighit trying to figure it out
0,koh
0, tolong bantu sampaikan keluhan ARMYs ke dong. Too many complaint here and there since day 1 of ticketing unhappy 
0,I keep waking up in the middle of the night sick as shit. unhappy 
0,I cringed so hard :(That fall was such a shame- she had been looking really good until that point...
0,man its been about 2hrs since their vlive...its nearly over for sydney ppl... unhappy  goes so quick so appreciate every second!!
0,Hi Aled
0, having no mobile signal sucks unhappy  What's the full postcode for where this is happening? We're keen to help SI
0,That sucks unhappy 
0,I'm rusty.. Haven't played this game since I was like 10. Just kept dying at that crocodile part crying  
0,i really really need them right now unhappy 
0,Hey guys could you help me by retweeting this? I've heard was legitimate and I really need a VPN account rig
0,GOD NOT THE KOALAS 
0,Feeling bad unhappy  with 89 others
0,And this tweet made me cry!! crying 
0,I could write paragraphs about it xDShame its theoretically impossible in real life unhappy 
0,Thank you roshhh  i miss you and everyone too.  love youuu more 
0,Me too sweetie I know how you feel unhappy 
0,When your online crush comes to the meet-up without their Snapchat filter unhappy  
0,.the person who chose shut the fuck up: unhappy 
0,sadly yes. since he was expected to continue losing support before dropping bombs unhappy  going up when expe 
0,i hope this little beaand is andot overworkiandg himself and gettiandg at least some rest unhappy  
0,he could be whatever
0, so? sad
0,But the dub is what I watch for Pokemon unhappy 
0,are dying of thirst  and it's all because of us unhappy   
0,Youngjae during fansign on 04/10/17 constantly massaging his back. Clearly something wrong but pretended he was not
0,but... you use a purple flowercrown in your display picture unhappy 
0,i still cant unhappy 
0,well that's terrible unhappy 
0,Sorry piss off /3 unhappy 
0,I woke up at 4:17
0, I'm a joke unhappy 
0,So right! Sir Rob loves to torture us unhappy 
0,My salary reminds me of the weekends
0, I always know when it come but have no fucking clue how it goes unhappy  
0,i feel so sick today unhappy 
0,I wish but I can't sad 
0,its my birthday tomorrow baby unhappy 
0,I'm slow unhappy  
0,Super unhappy 
0,trashing others and having a possee behind you boosts your ego
0, but not your career. unhappy 
0,I just finished gym
0, had chopsuey before that unhappy  laughing my ass off humble feeds are always the bomb!
0,Still not possible! unhappy 
0,whaaaaaaaat!!! You and unhappy  
0,You had loads of toys. All I had was a Sweep hand puppet AND the bastard lost its squeak! unhappy 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,I should do aegyo because I lost unhappy  
0,Also please send prayers and sympathy because my favorite ball dress doesn't fit my boobs crying  
0,I miss snsd. I miss my girls unhappy 
0,Being a parent is very challenging. If we cannot control ourselves we'll give the worst output to the children In other word
0, Ngomel crying 
0,Jonny you and your poor legs make me so sad unhappy  hope you're okay
0,Hope he's ok
0, poor mouse unhappy 
0,no its okay she survived : 
0,Yeah! My sight reading was pretty good in high school
0, but I'm a bit rusty now! unhappy  
0,Me to self: don't buy that.Also me: but I'm a furry unhappy  
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,i love youu so much unhappy  thank you
0, and have fun 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,so upsetting the abuse these kids get unhappy   3 
0,Oo crying  // Happy3YearsBraceUnited
0,exactly same in was thinking.. unhappy  
0,I'm scared unhappy  I mean. Why the heck did I decide to do laundry at 7:30 pm? What is wrong with me. Did I mention how dark it is. FML
0,Sunnyside as well unhappy 
0,y'all want me to choke what'd I do? unhappy   ( 
0,They have a whole Japan tour ahead of them.. One that will be quite brutal on their already tired bodies. Boys unhappy 
0, ahhh I'd be well chuffed
0, didn't even get an easter egg this year! unhappy  xx
0,Can someone buy me a tasbih pls? I don't have one unhappy 
0,clay and hannah   - they were so in love they deserved to be endgame unhappy  
0,please talk to me about nct instant message lonely i need to fangirl once in a while okay crying 
0,this is so sad what the fuck unhappy 
0,Please follow me . I have been trying to get your follow for a long time unhappy  . 
0,I really enjoyed horrizion zero dawn but no idea what to play next unhappy 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,No more good conversations here unhappy 
0,Annoyingly the spaces in the variable width version of the C64 font that's available on the internet are wi 
0,i don't like their songs after debyout younhappy  so i can syouggest yoyou jyoust one song i really love
0, it's Adore you  
0,Jackson unhappy  then Youngjae silence  aww
0,trop retard sad 
0,i'd rather be sailor uranus but chibiusa but if thats everyone says i am unhappy  rip
0,And you're right about McConnell as well. Unfortunately
0, we seem to have sold our government some time ago. unhappy 
0,I wish my dogs knew how much I hyped them up on snap chat unhappy 
0,some people  you intensionly  they don%27t even they please someone unhappy  
0,Very sad unhappy 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,The most painful goodbyes are the onesthat are never said and never explained crying  unhappy  :/
0,I miss BMF sad 
0,you're got to disappear half way too? unhappy  everybody want to being lazy eue
0,#NAME?
0,Oh sadly i wont watch her right now  they're forbid me to see her unhappy 
0,Koalas are dying of thirst  and it's all because of us unhappy  
0,R.I.P cellphone unhappy 
0,and  on the pic? unhappy 
0,yeah unhappy 
0,don't miss you anymore unhappy 
0,okay what TF is this colorful starbucks thing all over social media unhappy 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,Well that's not good unhappy 
0,Oh boo
0, mine isn't in my inbox unhappy 
0,Didn't keep it unhappy 
0,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  
0,Hi Ishwar! That's not the experience we want you to have unhappy  We will call you  for more details and sort it out! - Roshan
0,We All Know unhappy  
0,I'll be as strong as I can but it's hard unhappy  xxx
0,I lost two streaks and it's from my two favorite people silence  unhappy  good night
0,I can relate to this so so much unhappy  
0,Joy we should get him back  
0,I can't do it all on my own. (See what I did there? ) 
0,and they'll brush it off lng telling others not applicable not applicableg-iinot applicablerte lng sila and that other had it worse than them. unhappy 
0,usually a speedboat behind any we get here on the river unhappy  
0,Omg I see why you don't drink alcohol Haha so glad your having fun all you guys ! Wish I 
0,This happens ALL the time!  unhappy  
0,0 motivation to study unhappy  
0,happy birthday sweet sweet girl! i hope you have the best day ever! love and miss you so much unhappy   
0,NMD R2's so ugly unhappy  
0,my honey unhappy  
0,philippines? unhappy  
0,I want to but I wouldn't be able to get time off for it and don't know people in my year to go with unhappy  
0,unhappy  friendzone. damn sad
0,I cried so much
0, I was a mess. I went to bed feeling numb it was awful unhappy 
0, [PLEASE RT] he'll buy me a blinking taehyung headband
0, if i get 900 retweets and 900 likes. help me :(un
0,the email I was hoping I'd get today
0, didn't arrive unhappy  here's hoping tomorrow it does
0,Haha mate its all good I love a debte I just wished the center 
0,wowwow these are all so cute unhappy  i wantt 
0,That sucks unhappy 
0,instant message getting sad unhappy 
0,wow unhappy  people are so mean  
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not
0,I love them with all my hort unhappy  
0,Golly gosh. This is simply dreadful What havoc must be wreaking subsurface? Black salve won't 
0,Autograph book at the ready
0, no sign of Garry Barlow yet sad 
0,Thank you roshhh  i miss you and everyone too.  love youuu more 
0,please meeeee you have followed me for almost to  years now unhappy 
0,what happened unhappy 
0,True! Khilado kuch unhappy 
0,realized i havent eaten rice maghapon because i finished 3 packs of spicy seafood noodles + to  extra big chilimansi :(acid attack right now
0,Post-show blues are hitting hard. unhappy 
0,all ready for its poster - when my computer gets
0,good morning unhappy 
0,Wht sort of thing (can't use word person for it)can cause such suffering to ths sad 
0,i want to kiss his nose and tell him i love him sad 
0,i stayed 3 hours on the phone with aD my bubbyyyyyyy i miss her unhappy 
0,No girl unhappy  that's why. Wa ropiwa 1. Sandton is unnecessarily expensive2. Try salons in Braam.
0,I was actually looking forward to seeing if your theory around his personal vote was correct unhappy 
0,Who to bring to MB man unhappy 
0,I am sad to report that the robins egg my mom found in the yard after a storm has been taken off life support. Poor thing is too frozen unhappy 
0,Her back unhappy  
0,slight buzy kasi besh unhappy  
0,When you're late to work because you had to break the news to the lovely lady who cleans the house... crying together unhappy 
0,They stopped having them when they got rid of the toy surprises at the bottom unhappy 
0,tell me unhappy  why
0,i cant find my striped shirt unhappy  so instant message wearing the one that says what is your favorite thing? with lucas in the middle
0,Guys please help me retweet unhappy  
0,there's always shit like this. there's always people who are less deserving getting tickets
0, and winning giveaways etc unhappy 
0,truuuu!! si grim reaper and sunny huhu grabe love story nila unhappy 
0,I caught a cold. unhappy  It seems I've got tired than I expected....
0,Shameful
0, shameful business :(Stop paying giant corporations for foods you just don't need.... wake up people plea 
0,I miss my baby unhappy 
0,HOLY SHIT! 40 pages script of the opening scene of Man Of Steel on Krypton got compressed.I wish I could at least
0,Late nights 
0,I face swapped a cat with a dog and it's really upsetting unhappy  
0,failed unhappy  .g hehe
0,I miss my boo so much unhappy 
0,I need a car unhappy  but no car unhappy  poor me unhappy 
0,I wish i could attend it too unhappy 
0,ikr. I would have trauma if i ware him unhappy 
0,4/20 today
0, but it wasn't lit at all unhappy 
0,why is life so unfair? unhappy 
0,The biblical lectures are coming. More notification soon. Tomorrow
0, in fact. 
0,I'm so glad I don't care what people think anymore but I wish I still looked my best everyday like I used too sad  I just pick
0,MUZ U MORE
0, SURE NO PROB. ILABYU TOO  
0,Such a lucky slave i wish this was me unhappy 
0,instant message still hoping unhappy  
0,fuck unhappy 
0,i tak ambik wedding package cause i is poor unhappy  i ambik aromaterapi massage je hajxjsjsj. Hehe see uuuu jwa 
0,Koalas are dying of thirst  and it's all because of us unhappy  
0,unhappy  let's fight all those kids 
0,it's not cassandra cain. unhappy  not sure i want to watch batbuffy. batwoman would have been more interesting. 
0,Half of the time it doesn't load
0, the other half of the time it crashes unhappy  It's embarassing when I' 
0,right i don%27t see how people can just do shit like this 
0,i miss hoseok unhappy  
0,Left few months in HinHua ler unhappy  I need to gambateh wink  
0,A fish killer going to be pressed younhappy  I the hoe of today you were a  GOOD person 
0,She loved Beth so much unhappy 
0,prince baekhyun.....throw me into the dungeon please i don't deserve to see your beautiful face unhappy 
0,They are family.  It's awful when they go.  Sorry to hear. unhappy 
0,I face swapped a cat with a dog and it's really upsetting unhappy  
0,my honey unhappy  
0,We all do unhappy  Pizza in Taiwan! Its like a swift
0, flavorful dream 
0,Can't :(Tello
0,Swear I just walked past haha
0, didn't get a chance to say hi unhappy 
0,I miss quacktopia! unhappy 
0,are dying of thirst  and it's all because of us unhappy   
0,Goodnight I love these beautiful boys unhappy  
0,Why no available in the U.K.? unhappy 
0,Ailes sure knew how to make a great network!  Fox is going downhill wi 
0,penge damit unhappy 
0,I'm sorry unhappy 
0,Koalas are dying of thirst  and it's all because of us unhappy  
0,i'm hungry unhappy 
0,Finals are next week unhappy  wish me luck x
0,I miss Temperance Brennan and Seeley Booth so much unhappy 
0,I miss quacktopia! unhappy 
0,I said D2 largely because SD D2 doesn't run on newer versions of Mac OS and I miss playing it unhappy   HD woul 
0,follow mee plss unhappy  
0,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not
0,Babye old twitter unhappy 
0,congratyoulations Harry!!!!! Been with you since fifa 13!!!! Miss yoyour younboxing videos unhappy 
0,can't wait to see you in that film Karl! I wished you would be here were I'm bu
0,Cram reading unhappy 
0,I'm job searching and got none so:(ButHedonism i got in abundance
0,it's only been a few days since their promotion ended but i'm already missing her so much unhappy  
0,Hello I am getting cyber bullied by do something about it unhappy 
0,Call center nice game 4/20 unhappy 
0,BES RIP  
0,Follow me too unhappy  
0,I'll be attending cosmic latte on saturday and i'll give these out to selu shippers KASI SELU MONTH QAQO unhappy  
0,baby unhappy  
0,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  
0,friendly fire to wings tour unhappy 
0,my back hurts sad 
0,Typed up all the medical  shorthand abbreviation we use for work
0, and the dame computer decides to crash unhappy  now I... 
0,excuse me i don%27t see my nama unhappy 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,That's shocking and evil unhappy 
0,Zac farro is back By the way hehehe So sad Jeremy is not unhappy 
0,Maa ki kuss tumhari. Now take this bullshit you loser. 
0,I thought mountain dew in Australia had no caffeine and it was the little energy drink cans were caffeinated I will never sleep again unhappy 
0,i hope this little beaand is andot overworkiandg himself and gettiandg at least some rest unhappy  
0,base unver ajalah MINAHAES unhappy 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,has someone contacted jelpi about the issue rn? unhappy 
0,arisun at town hall has pretty terrible service and rude staff. we only went there because ICG's fryer was broken unhappy 
0,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca
0,Powerpoint'te mi hazirladiniz post'u unhappy 
0,Yeah! My sight reading was pretty good in high school
0, but I'm a bit rusty now! unhappy  
0,only pure evil people unhappy 
0,poor baby unhappy  I hate people 
0,what a great thing to be sad about unhappy 
0,so my hair iand suandlight versus ando light but I waandt to chaandge it and I duandando if I waandt to go darker or bloandder sad  please help (po 
0,Hi Ashish! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate.. cont1
0,Kante why do broke girls love exposing broke niggars so much? Where's the team spirit? unhappy 
0,But i want unhappy  that looks so yummy hehehe.
0,Don't think I'm pretty enough unhappy 
0,Koalas are dying of thirst  and it's all because of us unhappy  
0,did some warm up sketches of some of my faves
0,  i was going to add bazza
0, but i can't
0,i just want to wish marissa a happy birthday but she keeps ignoring me sad 
0,what's wrong with you why don't you like animals unhappy 
0,Someone build house on (4) i cant do it unhappy  cant believe this hasn't already been done????
0,tulips are my favorite unhappy  
0,Omg I'm sad to say that I actually don't remember this! unhappy  when did this happen??
0,crying  We're getting VM soon wooo
0,unhappy  my 4c struggle is not valid?
0,77 ? Old Leyland
0, love it unhappy 
0,only pure evil people unhappy 
0,sounds family 
0,this is jimin to yoongi unhappy  
